"DR_NO","DATETIME","AREA","AREA.NAME","Rpt.Dist.No","Part.1.2","Crm.Cd","Crm.Cd.Desc","Mocodes","Vict.Age","Vict.Sex","Vict.Descent","Premis.Cd","Premis.Desc","Weapon.Used.Cd","Weapon.Desc","LAT","LON","Location","CALOSA7URN","Gas.Price","temp","visibility","precip","sunrise","sunset","conditions","description","distance_to_center"
220126493,"2022-12-16 18:00",1,"Central",135,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","0910 0447 0329 1822 1609",0,"X","X",122,"VEHICLE, PASSENGER/TRUCK",500,"UNKNOWN WEAPON/OTHER WEAPON",34.0477,-118.2467,"4TH ST MAIN",4.4,4.682,14.1,16,0,"06:52","16:45","Clear","Clear conditions throughout the day.",576.446844423764
220127286,"2022-12-16 21:58",1,"Central",164,2,624,"BATTERY - SIMPLE ASSAULT","0446",25,"M","W",101,"STREET",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.046,-118.251,"600 S SPRING ST ",4.4,4.682,14.1,16,0,"06:52","16:45","Clear","Clear conditions throughout the day.",968.094581681137
220126556,"2022-12-17 01:45",1,"Central",164,2,626,"INTIMATE PARTNER - SIMPLE ASSAULT","0417 0448",22,"F","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.046,-118.251,"600 S SPRING ST ",4.4,4.682,13.1,16,0,"06:52","16:45","Clear","Clear conditions throughout the day.",968.094581681137
220127217,"2022-12-17 05:30",1,"Central",154,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","0913 0431",54,"M","X",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",512,"MACE/PEPPER SPRAY",34.046,-118.2493,"500 S LOS ANGELES ST ",4.4,4.682,13.1,16,0,"06:52","16:45","Clear","Clear conditions throughout the day.",866.113077327793
220126657,"2022-12-17 05:30",1,"Central",154,1,236,"INTIMATE PARTNER - AGGRAVATED ASSAULT","0431 0913 1814 2000 2004 1218",25,"M","B",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",512,"MACE/PEPPER SPRAY",34.046,-118.2493,"500 S LOS ANGELES ST ",4.4,4.682,13.1,16,0,"06:52","16:45","Clear","Clear conditions throughout the day.",866.113077327793
220126524,"2022-12-17 10:00",1,"Central",155,2,624,"BATTERY - SIMPLE ASSAULT","1822 0416",23,"F","H",101,"STREET",500,"UNKNOWN WEAPON/OTHER WEAPON",34.0446,-118.249,"6TH ST LOS ANGELES",4.4,4.682,13.1,16,0,"06:52","16:45","Clear","Clear conditions throughout the day.",981.263899130815
220126540,"2022-12-17 20:00",1,"Central",156,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","0913 0603 1218 2004 0416 0429",60,"M","W",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0437,-118.2455,"500 S SAN PEDRO ST ",4.4,4.682,13.1,16,0,"06:52","16:45","Clear","Clear conditions throughout the day.",964.779674721722
220126543,"2022-12-17 21:00",1,"Central",132,2,626,"INTIMATE PARTNER - SIMPLE ASSAULT","1814 0416",27,"F","B",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0545,-118.2499,"200 S GRAND AV ",4.4,4.682,13.1,16,0,"06:52","16:45","Clear","Clear conditions throughout the day.",626.38215966755
220126554,"2022-12-17 22:30",1,"Central",153,2,624,"BATTERY - SIMPLE ASSAULT","0444",53,"F","B",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.046,-118.251,"200 W 6TH ST ",4.4,4.682,13.1,16,0,"06:52","16:45","Clear","Clear conditions throughout the day.",968.094581681137
220126603,"2022-12-17 23:30",1,"Central",111,2,930,"CRIMINAL THREATS - NO WEAPON DISPLAYED","2000 0913 1813 0421 0447 0329 2038",50,"F","O",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",511,"VERBAL THREAT",34.0607,-118.2435,"600 N GRAND AV ",4.4,4.682,13.1,16,0,"06:52","16:45","Clear","Clear conditions throughout the day.",942.470620029505
220126567,"2022-12-17 23:45",1,"Central",155,2,624,"BATTERY - SIMPLE ASSAULT","0416",55,"F","B",101,"STREET",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0449,-118.2458,"5TH WALL ST",4.4,4.682,13.1,16,0,"06:52","16:45","Clear","Clear conditions throughout the day.",839.551061401153
220126610,"2022-12-18 02:10",1,"Central",111,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","1307 0601 0329 1822",0,"X","X",406,"OTHER STORE",500,"UNKNOWN WEAPON/OTHER WEAPON",34.0606,-118.2439,"700 W CESAR E CHAVEZ AV ",4.4,4.682,12.3,16,0,"06:53","16:46","Clear","Clear conditions throughout the day.",931.402578636623
220126615,"2022-12-18 03:20",1,"Central",142,2,624,"BATTERY - SIMPLE ASSAULT","2004 0401",26,"M","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0519,-118.2531,"400 S HILL ST ",4.4,4.682,12.3,16,0,"06:53","16:46","Clear","Clear conditions throughout the day.",869.343631228962
220126614,"2022-12-18 03:20",1,"Central",142,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","1822 0400 1266 2004 0411 1402 0907",28,"M","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",207,"OTHER KNIFE",34.0519,-118.2531,"400 S HILL ST ",4.4,4.682,12.3,16,0,"06:53","16:46","Clear","Clear conditions throughout the day.",869.343631228962
230105018,"2022-12-18 06:30",1,"Central",156,1,350,"THEFT, PERSON","0416 0344 1822",36,"M","W",102,"SIDEWALK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0437,-118.2455,"500 S SAN PEDRO ST ",4.4,4.682,12.3,16,0,"06:53","16:46","Clear","Clear conditions throughout the day.",964.779674721722
220126587,"2022-12-18 07:50",1,"Central",156,2,624,"BATTERY - SIMPLE ASSAULT","1218 1822 0416",58,"F","B",102,"SIDEWALK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0437,-118.2455,"5TH JULIAN",4.4,4.682,12.3,16,0,"06:53","16:46","Clear","Clear conditions throughout the day.",964.779674721722
220126581,"2022-12-18 08:30",1,"Central",132,2,624,"BATTERY - SIMPLE ASSAULT","0400 0416 1822",29,"F","H",116,"OTHER/OUTSIDE",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0547,-118.2505,"6TH OLIVE",4.4,4.682,12.3,16,0,"06:53","16:46","Clear","Clear conditions throughout the day.",686.002771907172
220126783,"2022-12-18 12:00",1,"Central",157,2,624,"BATTERY - SIMPLE ASSAULT","1822 1218 0416",44,"F","W",517,"MISSIONS/SHELTERS",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0442,-118.2439,"500 S SAN PEDRO ST ",4.4,4.682,12.3,16,0,"06:53","16:46","Clear","Clear conditions throughout the day.",894.676019499809
220126601,"2022-12-18 12:40",1,"Central",111,2,624,"BATTERY - SIMPLE ASSAULT","0910 0416 1822 0305",42,"M","B",101,"STREET",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0564,-118.2374,"ALAMEDA LOS ANGELES",4.4,4.682,12.3,16,0,"06:53","16:46","Clear","Clear conditions throughout the day.",742.130893299278
220126618,"2022-12-19 00:01",1,"Central",134,2,626,"INTIMATE PARTNER - SIMPLE ASSAULT","2000 1814 0400 0416",33,"F","H",735,"NIGHT CLUB (OPEN EVENINGS ONLY)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0516,-118.2491,"300 S HILL ST ",4.4,4.682,11.7,15.5,0,"06:53","16:46","Clear","Clear conditions throughout the day.",504.594372481428
220126683,"2022-12-19 01:25",1,"Central",138,2,624,"BATTERY - SIMPLE ASSAULT","1822 0444",24,"F","H",207,"BAR/COCKTAIL/NIGHTCLUB",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0475,-118.239,"400 E 2ND ST ",4.4,4.682,11.7,15.5,0,"06:53","16:46","Clear","Clear conditions throughout the day.",681.466416821371
230106621,"2022-12-20 01:00",1,"Central",135,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","1822 1100 0302 0450",22,"M","B",501,"SINGLE FAMILY DWELLING",107,"OTHER FIREARM",34.0495,-118.2459,"300 S MAIN ST ",4.4,4.682,13.1,15.9,0,"06:54","16:47","Clear","Clear conditions throughout the day.",366.752271330426
220126689,"2022-12-20 02:30",1,"Central",145,2,626,"INTIMATE PARTNER - SIMPLE ASSAULT","0400 0416 1814 2000 0417 2002",33,"M","W",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0481,-118.2472,"400 S MAIN ST ",4.4,4.682,13.1,15.9,0,"06:54","16:47","Clear","Clear conditions throughout the day.",563.122963708484
220126727,"2022-12-20 04:45",1,"Central",156,2,626,"INTIMATE PARTNER - SIMPLE ASSAULT","1218 1814 0913 2000 0444 0429 0417",31,"F","B",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0449,-118.2458,"500 WALL ST ",4.4,4.682,13.1,15.9,0,"06:54","16:47","Clear","Clear conditions throughout the day.",839.551061401153
220126728,"2022-12-20 09:05",1,"Central",153,2,624,"BATTERY - SIMPLE ASSAULT","0917 0416 1266 1822",30,"M","O",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0467,-118.252,"500 S SPRING ST ",4.4,4.682,13.1,15.9,0,"06:54","16:47","Clear","Clear conditions throughout the day.",983.923958774311
220126826,"2022-12-20 18:00",1,"Central",146,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","1218 1822 0416 2034",25,"M","H",101,"STREET",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0473,-118.2462,"400 S LOS ANGELES ST ",4.4,4.682,13.1,15.9,0,"06:54","16:47","Clear","Clear conditions throughout the day.",596.40019544974
220126796,"2022-12-20 19:10",1,"Central",119,2,624,"BATTERY - SIMPLE ASSAULT","1822 2004 0910 0416",44,"M","H",900,"MTA - RED LINE - UNION STATION",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0561,-118.2375,"800 N ALAMEDA ST ",4.4,4.682,13.1,15.9,0,"06:54","16:47","Clear","Clear conditions throughout the day.",714.355096941368
220126820,"2022-12-20 20:30",1,"Central",119,1,121,"RAPE, FORCIBLE","1409 1415 1218 2004 0444 0448 0429 0532 0527 1822",49,"F","W",108,"PARKING LOT",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0561,-118.2375,"800 N ALAMEDA ST ",4.4,4.682,13.1,15.9,0,"06:54","16:47","Clear","Clear conditions throughout the day.",714.355096941368
220126798,"2022-12-21 00:58",1,"Central",156,1,110,"CRIMINAL HOMICIDE","1822 1218 1100 0430 1402",59,"M","B",102,"SIDEWALK",102,"HAND GUN",34.0437,-118.2455,"400 E 6TH ST ",4.4,4.682,13.7,15.9,0,"06:54","16:47","Clear","Clear conditions throughout the day.",964.779674721722
220126892,"2022-12-21 01:00",1,"Central",144,2,624,"BATTERY - SIMPLE ASSAULT","0361 0913 0444 0429 0419 0448",30,"F","O",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0478,-118.2484,"400 S MAIN ST ",4.4,4.682,13.7,15.9,0,"06:54","16:47","Clear","Clear conditions throughout the day.",658.045741615644
220126827,"2022-12-21 05:45",1,"Central",145,1,210,"ROBBERY","0416 0329 0344 0913 1218 2004 0361",49,"M","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",311,"HAMMER",34.0471,-118.2474,"100 E 5TH ST ",4.4,4.682,13.7,15.9,0,"06:54","16:47","Clear","Clear conditions throughout the day.",666.551514951763
220126814,"2022-12-21 13:50",1,"Central",147,1,210,"ROBBERY","0444 1218 2004 0344 1223 0336 1206 0913 2033",57,"F","B",102,"SIDEWALK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0453,-118.2443,"400 E 5TH ST ",4.4,4.682,13.7,15.9,0,"06:54","16:47","Clear","Clear conditions throughout the day.",774.095386726472
220126871,"2022-12-21 17:15",1,"Central",153,2,624,"BATTERY - SIMPLE ASSAULT","0913 0444 0429",81,"F","B",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.046,-118.251,"200 W 6TH ST ",4.4,4.682,13.7,15.9,0,"06:54","16:47","Clear","Clear conditions throughout the day.",968.094581681137
220126874,"2022-12-21 19:30",1,"Central",138,2,624,"BATTERY - SIMPLE ASSAULT","1266 0917 1822 0416 0447",46,"M","H",116,"OTHER/OUTSIDE",500,"UNKNOWN WEAPON/OTHER WEAPON",34.0468,-118.2415,"100 ASTRONAUT EL ",4.4,4.682,13.7,15.9,0,"06:54","16:47","Clear","Clear conditions throughout the day.",637.64540216912
220126870,"2022-12-21 20:30",1,"Central",154,2,624,"BATTERY - SIMPLE ASSAULT","1218 0913 0416 0429",53,"F","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0467,-118.2485,"100 W 5TH ST ",4.4,4.682,13.7,15.9,0,"06:54","16:47","Clear","Clear conditions throughout the day.",759.631990846876
220127327,"2022-12-22 05:00",1,"Central",164,2,910,"KIDNAPPING","0432 1218 0344 1822 0416 0334 0337 0418",40,"M","W",101,"STREET",207,"OTHER KNIFE",34.0456,-118.2504,"6TH MAIN",4.4,4.682,14.3,14.7,0,"06:55","16:48","Clear","Clear conditions throughout the day.",964.037769807589
220126863,"2022-12-22 07:14",1,"Central",153,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","1822 2004 0400 0329 0910",0,"X","X",902,"MTA - RED LINE - PERSHING SQUARE",500,"UNKNOWN WEAPON/OTHER WEAPON",34.0488,-118.2518,"500 S HILL ST ",4.4,4.682,14.3,14.7,0,"06:55","16:48","Clear","Clear conditions throughout the day.",840.655989932911
220126891,"2022-12-22 09:00",1,"Central",157,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","1218 0305 2004 0361 0913 0416 0429",61,"M","B",517,"MISSIONS/SHELTERS",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0435,-118.2427,"500 CROCKER ST ",4.4,4.682,14.3,14.7,0,"06:55","16:48","Clear","Clear conditions throughout the day.",976.593716798603
220127063,"2022-12-22 10:00",1,"Central",156,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","0603 0913 1218 2004 0411 0334",71,"M","B",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",208,"RAZOR",34.0446,-118.245,"500 SAN JULIAN ST ",4.4,4.682,14.3,14.7,0,"06:55","16:48","Clear","Clear conditions throughout the day.",858.561165993895
220126868,"2022-12-22 12:45",1,"Central",156,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","1218 2004 1402 0411 1822 0361",71,"M","B",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",218,"OTHER CUTTING INSTRUMENT",34.0446,-118.245,"500 SAN JULIAN ST ",4.4,4.682,14.3,14.7,0,"06:55","16:48","Clear","Clear conditions throughout the day.",858.561165993895
220101086,"2022-12-22 17:20",1,"Central",147,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","2054 0417 1218 2004 0416 0334 0449 1538 1822 0903",40,"F","B",102,"SIDEWALK",207,"OTHER KNIFE",34.045,-118.2435,"SAN PEDRO WINSTON",4.4,4.682,14.3,14.7,0,"06:55","16:48","Clear","Clear conditions throughout the day.",805.573367092661
220126932,"2022-12-22 18:47",1,"Central",157,2,624,"BATTERY - SIMPLE ASSAULT","0400 0416 0913 1218 2004 0361",25,"M","B",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0435,-118.2427,"500 CROCKER ST ",4.4,4.682,14.3,14.7,0,"06:55","16:48","Clear","Clear conditions throughout the day.",976.593716798603
220126945,"2022-12-23 00:30",1,"Central",138,1,350,"THEFT, PERSON","1822 0344",99,"M","W",102,"SIDEWALK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0476,-118.2443,"BOYD ST WALL",4.4,4.682,13.9,12.1,0,"06:55","16:48","Clear","Clear conditions throughout the day.",519.094688253477
230104255,"2022-12-23 12:00",1,"Central",127,2,625,"OTHER ASSAULT","Not recorded",50,"F","H",504,"OTHER RESIDENCE",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0525,-118.2416,"200 N LOS ANGELES ST ",4.4,4.682,13.9,12.1,0,"06:55","16:48","Clear","Clear conditions throughout the day.",194.369041152795
220126969,"2022-12-23 13:00",1,"Central",156,2,624,"BATTERY - SIMPLE ASSAULT","0913 1218 1202 0416",73,"M","O",109,"PARK/PLAYGROUND",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0446,-118.245,"5TH ST SAN JULIAN",4.4,4.682,13.9,12.1,0,"06:55","16:48","Clear","Clear conditions throughout the day.",858.561165993895
220126963,"2022-12-23 14:00",1,"Central",156,1,761,"BRANDISH WEAPON","0334 0421 2004 1822 1402",9,"M","H",102,"SIDEWALK",215,"MACHETE",34.0437,-118.2455,"WALL ST WINSTON",4.4,4.682,13.9,12.1,0,"06:55","16:48","Clear","Clear conditions throughout the day.",964.779674721722
220126992,"2022-12-23 17:29",1,"Central",132,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","1309 1310 1312 0919 1822",26,"F","W",101,"STREET",307,"VEHICLE",34.0545,-118.2499,"2ND ST GRAND",4.4,4.682,13.9,12.1,0,"06:55","16:48","Clear","Clear conditions throughout the day.",626.38215966755
220126996,"2022-12-23 18:20",1,"Central",148,2,624,"BATTERY - SIMPLE ASSAULT","0447 0910 2004 1822 0400",51,"F","H",801,"MTA BUS",500,"UNKNOWN WEAPON/OTHER WEAPON",34.0444,-118.2407,"4TH TOWNE",4.4,4.682,13.9,12.1,0,"06:55","16:48","Clear","Clear conditions throughout the day.",914.55644310557
220126986,"2022-12-23 19:25",1,"Central",153,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","0416 1402 0913 1820",33,"F","B",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",500,"UNKNOWN WEAPON/OTHER WEAPON",34.046,-118.251,"200 W 6TH ST ",4.4,4.682,13.9,12.1,0,"06:55","16:48","Clear","Clear conditions throughout the day.",968.094581681137
220127055,"2022-12-23 20:00",1,"Central",153,2,623,"BATTERY POLICE (SIMPLE)","1212 2004 0400 0416",0,"X","X",116,"OTHER/OUTSIDE",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.046,-118.251,"200 W 6TH ST ",4.4,4.682,13.9,12.1,0,"06:55","16:48","Clear","Clear conditions throughout the day.",968.094581681137
230110691,"2022-12-23 20:45",1,"Central",154,2,626,"INTIMATE PARTNER - SIMPLE ASSAULT","0913 2000 0400 0448 0416 0417 1813 1814 1243 0444",25,"F","B",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0467,-118.2485,"100 W 5TH ST ",4.4,4.682,13.9,12.1,0,"06:55","16:48","Clear","Clear conditions throughout the day.",759.631990846876
220127000,"2022-12-23 21:45",1,"Central",154,1,210,"ROBBERY","0411 0416 1822 0342 1218 0344 2004",55,"M","W",101,"STREET",200,"KNIFE WITH BLADE 6INCHES OR LESS",34.046,-118.2493,"500 S LOS ANGELES ST ",4.4,4.682,13.9,12.1,0,"06:55","16:48","Clear","Clear conditions throughout the day.",866.113077327793
220127010,"2022-12-24 01:00",1,"Central",138,1,310,"BURGLARY","1602 0397 1822 0601 0344",0,"X","X",203,"OTHER BUSINESS",500,"UNKNOWN WEAPON/OTHER WEAPON",34.0467,-118.2411,"300 OMAR ST ",4.4,4.682,15.5,14.1,0,"06:56","16:49","Clear","Clear conditions throughout the day.",660.608666777039
220127068,"2022-12-24 01:35",1,"Central",153,2,624,"BATTERY - SIMPLE ASSAULT","0416 0305 0429 1822",27,"F","O",207,"BAR/COCKTAIL/NIGHTCLUB",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0466,-118.252,"600 S BROADWAY ",4.4,4.682,15.5,14.1,0,"06:56","16:49","Clear","Clear conditions throughout the day.",990.93337166998
220127268,"2022-12-24 02:31",1,"Central",135,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","1822 1501",33,"M","W",102,"SIDEWALK",114,"AIR PISTOL/REVOLVER/RIFLE/BB GUN",34.051,-118.2445,"200 S MAIN ST ",4.4,4.682,15.5,14.1,0,"06:56","16:49","Clear","Clear conditions throughout the day.",156.776208655923
220127016,"2022-12-24 07:00",1,"Central",124,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","0416 1008 1218 1822 1202 2004",63,"M","H",101,"STREET",302,"BLUNT INSTRUMENT",34.0522,-118.2434,"1ST MAIN",4.4,4.682,15.5,14.1,0,"06:56","16:49","Clear","Clear conditions throughout the day.",26.390640422129
220127018,"2022-12-24 09:30",1,"Central",135,2,624,"BATTERY - SIMPLE ASSAULT","0202 0416 0421 1822",48,"M","W",109,"PARK/PLAYGROUND",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0495,-118.2458,"MAIN SPRING",4.4,4.682,15.5,14.1,0,"06:56","16:49","Clear","Clear conditions throughout the day.",361.690955844483
220127047,"2022-12-24 14:40",1,"Central",154,2,624,"BATTERY - SIMPLE ASSAULT","0342 0416 1822",37,"M","H",101,"STREET",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.046,-118.2493,"5TH SAN PEDRO",4.4,4.682,15.5,14.1,0,"06:56","16:49","Clear","Clear conditions throughout the day.",866.113077327793
220127066,"2022-12-24 17:34",1,"Central",111,2,624,"BATTERY - SIMPLE ASSAULT","0444 0416",34,"F","A",503,"HOTEL",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0583,-118.2378,"700 N MAIN ST ",4.4,4.682,15.5,14.1,0,"06:56","16:49","Clear","Clear conditions throughout the day.",866.153005990034
220127075,"2022-12-24 18:00",1,"Central",119,2,624,"BATTERY - SIMPLE ASSAULT","0910 0400 0416 1266",21,"M","B",834,"LA UNION STATION (NOT LINE SPECIFIC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0561,-118.2375,"800 N ALAMEDA ST ",4.4,4.682,15.5,14.1,0,"06:56","16:49","Clear","Clear conditions throughout the day.",714.355096941368
220127081,"2022-12-25 12:30",1,"Central",111,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","0917 0601 1822 0400 0431",61,"F","A",503,"HOTEL",512,"MACE/PEPPER SPRAY",34.0583,-118.2378,"700 N MAIN ST ",4.4,4.682,18.8,16,0,"06:56","16:49","Clear","Clear conditions throughout the day.",866.153005990034
220127224,"2022-12-26 00:01",1,"Central",164,2,624,"BATTERY - SIMPLE ASSAULT","1822 0342 0416 1218",0,"M","B",101,"STREET",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0456,-118.2504,"6TH ST MAIN",4.4,4.682,18.6,16,0,"06:57","16:50","Clear","Clear conditions throughout the day.",964.037769807589
220127176,"2022-12-26 00:01",1,"Central",156,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","0913 0342 0416 0429 0448",29,"M","B",102,"SIDEWALK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0437,-118.2455,"500 S SAN PEDRO ST ",4.4,4.682,18.6,16,0,"06:57","16:50","Clear","Clear conditions throughout the day.",964.779674721722
220127120,"2022-12-26 09:00",1,"Central",164,2,626,"INTIMATE PARTNER - SIMPLE ASSAULT","0400 0913 1813 2000 2033",32,"F","W",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.046,-118.251,"600 S SPRING ST ",4.4,4.682,18.6,16,0,"06:57","16:50","Clear","Clear conditions throughout the day.",968.094581681137
220127133,"2022-12-26 20:40",1,"Central",139,2,624,"BATTERY - SIMPLE ASSAULT","1822 2002 0444",0,"F","A",102,"SIDEWALK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0472,-118.2371,"600 E 2ND ST ",4.4,4.682,18.6,16,0,"06:57","16:50","Clear","Clear conditions throughout the day.",826.32695911096
220127134,"2022-12-26 20:40",1,"Central",139,2,624,"BATTERY - SIMPLE ASSAULT","2002 1822 0400 0416",0,"M","H",102,"SIDEWALK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0472,-118.2371,"600 E 2ND ST ",4.4,4.682,18.6,16,0,"06:57","16:50","Clear","Clear conditions throughout the day.",826.32695911096
220127131,"2022-12-26 23:15",1,"Central",156,2,626,"INTIMATE PARTNER - SIMPLE ASSAULT","1218 2004 1814 0444 2000 0400 0416 0913",53,"F","B",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0446,-118.245,"500 SAN JULIAN ST ",4.4,4.682,18.6,16,0,"06:57","16:50","Clear","Clear conditions throughout the day.",858.561165993895
